source,source_id,url,title,brand,model,cpu,ram_gb,storage_gb,gpu,screen_size_in,price_idr,original_price_idr,condition,seller_name,seller_rating,seller_num_reviews,seller_is_official,sold_count,location,scraped_at,is_suspected_scam,scam_reasons
tokopedia,102192921303,https://www.tokopedia.com/pusatgaminglaptop/laptop-asus-tuf-a15-fa506ncg-ryzen-7-7445hs-rtx3050-4gb-ram-16gb-ssd-512gb-windows-11-15-6-inc-full-hd-ips-1732372214747203257?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,LAPTOP ASUS TUF A15 FA506NCG RYZEN 7 7445HS RTX3050 4GB/ RAM 16GB SSD 512GB WINDOWS 11 15.6 INC FULL HD IPS,Asus,FA506NCG,RYZEN 7 7445HS,16,512,RTX3050,6,14269000,,new,PUSAT GAMING LAPTOP,5.0,,False,,Bekasi,2026-08-27T12:20:22.475589,False,
tokopedia,102055947014,https://www.tokopedia.com/alienwareofficial/asus-vivobook-14-m1405ya-ryzen-7-7730-ryzen-5-7430-x-e1404fa-ryzen-5-7520-ryzen-3-7320-16gb-512gb-ssd-w11-ohs-m365b-14-0-inch-laptop-ultrabook-notebook-cocok-untuk-admin-kerja-kuliah-sekolah-kantor-office-work-1732139452364326163?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,ASUS VIVOBOOK 14 M1405YA RYZEN 7 7730 RYZEN 5 7430 X E1404FA RYZEN 5 7520 RYZEN 3 7320 16GB 512GB SSD W11+OHS+M365B 14.0 INCH - LAPTOP ULTRABOOK NOTEBOOK COCOK UNTUK ADMIN KERJA KULIAH SEKOLAH KANTOR OFFICE WORK,Asus,M1405YA,RYZEN 7 7730,16,512,,14,9399000,,new,AI Official Store,5.0,,False,,Jakarta Utara,2026-08-27T12:20:22.475668,False,
tokopedia,2481667294,https://www.tokopedia.com/teknotrend/laptop-gaming-asus-tuf-gaming-a15-fa506ncr-ryzen-7-7435hs-rtx3050-512gb-15-6-fhd-144hz-ohs-2024-1731262210477688770?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,Payday SALE Laptop Gaming Asus TUF A16 FA607NUQ-R745GYG-HM Ryzen 7-170 16GB 512GB 16″ FHD+ W11+OH24+M365 Mecha Gray,Asus,FA607NUQ-R745GYG-HM,M3,16,,,7,21302500,,new,TeknoTrend ID,5.0,,False,,Jakarta Pusat,2026-08-27T12:20:22.475755,False,
"tokopedia,100281729921,https://www.tokopedia.com/teknotrend/laptop-asus-vivobook-14-a1404va-i3-1315u-8gb-512gb-14-fhd-ohs-w11-1731298410323806146?extParam=ivf%3Dtrue%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,""Laptop Asus VIVOBOOK 14 A1404VA i3-1315U 8GB 512GB 14"""" FHD OHS W11"",Asus,A1404VA,I3-1315U,8,,,14,9939500,,new,TeknoTrend ID,5.0,,False,,Jakarta Pusat,2026-08-27T12:20:22.475817,False,"
"tokopedia,100292160099,https://www.tokopedia.com/teknotrend/laptop-asus-vivobook-s14-s3407qa-snapdragon-x-x1-26-qualcomm-adreno-gpu-16gb-512gb-14inch-ohs24-1731354787170584514?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,""Laptop ASUS VIVOBOOK S14 OLED M3407HA RYZEN 5 220 16GB 1TB W11+OHS+M365B 14"""" WUXGA"",Asus,M3407HA,RYZEN 5 220,16,,,7,17332500,,new,TeknoTrend ID,5.0,,False,,Jakarta Pusat,2026-08-27T12:20:22.475880,False,"
tokopedia,103085210719,https://www.tokopedia.com/royalltech/laptop-asus-vivobook-14-a1404va-intel-core-i3-1315-ram-8gb-512gb-ssd-w11-ohs-m365b-14-0fhd-1734533246867244535?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,LAPTOP ASUS VIVOBOOK 14 A1404VA INTEL CORE I3 1315 RAM 8GB 512GB SSD W11+OHS+M365B 14.0FHD,Asus,A1404VA,I3 1315,8,512,,,9399000,,new,royalltech,5.0,,False,,Jakarta Utara,2026-08-27T12:20:22.475949,False,
tokopedia,102720378628,https://www.tokopedia.com/agresidjakut/asus-vivobook-a1404vap-core-i5-120u-24gb-1tb-ssd-w-11-ohs-14-0-fhd-1733682016849069650?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,[LAPTOP] ASUS VIVOBOOK 14 A1404VAP CORE I5 120U 16GB 512GB W11+OHS+M365B 14.0FHD VIPS GARANSI RESMI,Asus,A1404VAP,M3,16,,,,12159000,,new,Agres ID Jakarta Utara,5.0,,False,,Jakarta Pusat,2026-08-27T12:20:22.476020,False,
"tokopedia,103629770816,https://www.tokopedia.com/gateway/hp-pc-aio-24-core-ultra-5-225u-16gb-512gb-ssd-w11-ohs-m365-23-8-inch-fhd-ips-cr2566d-1732747109624153525-1736701194363504053?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,""ASUS TUF GAMING A16 FA607NUQ RYZEN 7 170 RTX4050 32GB 1TB W11+OHS+M365B 16"""" FHD+ IPS LAPTOP GAMING"",Asus,FA607NUQ,RYZEN 7 170,32,,RTX4050,7,22619000,,new,Gateway Indonesia Comp,5.0,,False,,Jakarta Utara,2026-08-27T12:20:22.476084,False,"
tokopedia,2141499138,https://www.tokopedia.com/vortexindocomputer/asus-rog-240-watt-notebook-adapter-original-120cm-output-20-0v-12-0a-240-0w-dc-plug-type-6phi-zephyrus-srix-strix-scar-tuf-gaming-1729826449846470313?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,Laptop ASUS ExpertBook P1 (P1403) Core 5 210H 8GB 512GB Microsoft Office Home & Student 2024 3 Year,Asus,P1403,CORE 5 210H,8,,,10,13799000,,new,Vortexindo.Computer,5.0,,False,,Jakarta Pusat,2026-08-27T12:20:22.476148,False,
tokopedia,15849509898,https://www.tokopedia.com/king-laptop/laptop-asus-promo-o2o-khusus-offline?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,LAPTOP ASUS - PROMO O2O (KHUSUS OFFLINE),Asus,,,,,,,22000000,,new,KING Laptop,5.0,,False,,Jakarta Pusat,2026-08-27T12:20:22.476224,False,
"tokopedia,14258016939,https://www.tokopedia.com/kingznotebook/laptop-asus-tuf-a15-fa506ncr-ryzen-7-7435hs-16gb-512gb-rtx3050-4gb-w11-ohs-15-6-fhd-notebook-1731005223645316780?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,""Laptop Asus Tuf A15 FA506NCG Ryzen 7 7445HS 16GB 512GB RTX3050 4GB W11+OHS 15.6"""" FHD"",Asus,FA506NCG,RYZEN 7 7445HS,16,,RTX3050,6,16879000,,new,Kingz Notebook,5.0,,False,,Jakarta Pusat,2026-08-27T12:20:22.476285,False,"
"tokopedia,16258871485,https://www.tokopedia.com/gameridsurabaya/laptop-asus-rog-flow-z13-gz302ea-touch-amd-ryzen-ai-max-395-ram-32-64-gb-ssd-1tb-windows-11-office-home-student-13-4-2-k-180hz-1730870209371408339?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,""Laptop ASUS ROG Flow Z13 GZ302EA Touch AMD Ryzen AI Max+ 395 RAM 32 / 64 GB SSD 1TB Windows 11 + Office Home Student 13.4"""" 2.K 180Hz"",Asus,GZ302EA,,,1024,,13.4,45139000,,new,Gamer ID Surabaya,5.0,,False,,Surabaya,2026-08-27T12:20:22.476487,False,"
"tokopedia,102843711144,https://www.tokopedia.com/kingznotebook/laptop-asus-vivobook-14-a1404vap-core-5-120u-16gb-512gb-ssd-w11-ohs-14-fhd-ips-1733990122639230636?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,""Laptop Asus VivoBook 14 A1404VAP Core 5 120U 16GB 512GB SSD W11+OHS 14""""FHD IPS"",Asus,A1404VAP,CORE 5 120U,16,512,,14,12209000,,new,Kingz Notebook,5.0,,False,,Jakarta Pusat,2026-08-27T12:20:22.476550,False,"
"tokopedia,103512776449,https://www.tokopedia.com/technosify/asus-expertbook-p5-p5405csa-nz7310ws-laptop-ultra-7-258v-1tb-32gb-lpddr5x-intel-arc-140v-14-wqxga-windows-11-home-office-2024-3-year-warranty-sleeve-1731876070260704679-1736187031784293799?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,""Asus Expertbook P5 P5405CSA NZ7310WS Laptop Ultra 7 258V 1TB 32GB LPDDR5X Intel Arc 140V 14"""" WQXGA Windows 11 Home + Office 2024 - 3 Year Warranty + Sleeve"",Asus,P5405CSA,,32,,,5,26086655,,new,technosify,5.0,,False,,Surabaya,2026-08-27T12:20:22.476621,False,"
"tokopedia,103494075373,https://www.tokopedia.com/gameridsurabaya/laptop-asus-vivobook-14-flip-oled-tp3407sa-touch-screen-intel-core-ultra-7-256v-ram-16gb-ssd-512gb-windows-11-office-ohs-14-inch-2k-1736119988789348307?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,""Laptop ASUS Vivobook 14 Flip OLED TP3407SA Touch Screen Intel Core Ultra 7 256V RAM 16GB SSD 512GB Windows 11 + Office (OHS) 14"""" inch 2K"",Asus,TP3407SA,INTEL CORE ULTRA 7 256V,16,512,,14,23139000,,new,Gamer ID Surabaya,5.0,,False,,Surabaya,2026-08-27T12:20:22.476704,False,"
tokopedia,102938427324,https://www.tokopedia.com/houseofit/laptop-tkdn-asus-expertbook-bg1409cva-s67850w-i7-1355u-8gb-512gb-w11-14fhd-asus-expertbook-b1-bg1409cva-s67850w-asus-bg1409cva-i7-1734212279282402785?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,Laptop TKDN ASUS ExpertBook BG1409CVA-S67850W i7 1355U 8GB 512GB W11 14FHD - ASUS EXPERTBOOK B1 BG1409CVA-S67850W - Asus BG1409CVA i7,Asus,BG1409CVA-S67850W,I7 1355U,8,,,9,15999000,,new,House Of IT,5.0,,False,,Jakarta Pusat,2026-08-27T12:20:22.476775,False,
tokopedia,103066236612,https://www.tokopedia.com/studiolaptop/asus-expertbook-p1403cva-intel-core-i7-13620h-core-5-210h-i5-13420h-210h-core-i3-100u-1315-16gb-1tb-512gb-win-11-office-laptop-bisnis-garansi-resmi-cocok-untuk-sekolah-kerja-editing-1734446786183595847?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,ASUS EXPERTBOOK P1403CVA INTEL CORE 5 210H CORE 100U I5 I3 16GB 1TB 512GB WIN 11 OFFICE - LAPTOP BISNIS GARANSI RESMI COCOK UNTUK SEKOLAH KERJA EDITING,Asus,P1403CVA,INTEL CORE 5 210H,16,,,3,9829000,,new,Studio Laptop,5.0,,False,,Jakarta Pusat,2026-08-27T12:20:22.476842,False,
tokopedia,102902805047,https://www.tokopedia.com/herlinacom/laptop-asus-vivobook-f1504za-touch-intel-core-i7-1255u-ram-16gb-512gb-ssd-win-11-ori-15-6-full-hd-1734092977502520718?extParam=ivf%3Dtrue%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,Laptop Asus Vivobook F1504ZA Touch Intel Core i7 1255U Ram 16Gb 512Gb Ssd Win 11 Ori 15.6 Full HD,Asus,F1504ZA,I7 1255U,16,512,,,12159000,,new,Herlinacom,5.0,,False,,Depok,2026-08-27T12:20:22.476910,False,
"tokopedia,8177595222,https://www.tokopedia.com/zxcomputer/laptop-asus-a1404va-x1404va-intel-core-i5-1334u-8gb-512gb-ssd-14-0-full-hd-intel-iris-xe-windows-11-1731241390106314172?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,""LAPTOP ASUS A1404VA/X1404VA Intel Core i5-1334U 8GB/512GB SSD 14.0"""" Full HD Intel Iris Xe Windows 11"",Asus,A1404VA,I5-1334U,,512,,14,10799000,,new,ZX COMPUTER,5.0,,False,,Jakarta Pusat,2026-08-27T12:20:22.477055,False,"
tokopedia,103626550257,https://www.tokopedia.com/gamingdistributorid/laptop-asus-vivobook-f1504vap-core-i5-120u-16gb-1tb-w11-office-permanent-15-6fhd-ips-1731157246466557550-1736686931472844398?extParam=ivf%3Dtrue%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,Laptop Asus VivoBook F1504VA I5 1334 16GB 1TB SSD W11 15.6FHD,Asus,F1504VA,I5 1334,16,1024,,,10569000,,new,GAMING DISTRIBUTOR ID,5.0,,False,,Jakarta Barat,2026-08-27T12:20:22.477115,False,
"tokopedia,102852029780,https://www.tokopedia.com/agresidjakut/laptop-asus-vivobook-go-14-ryzen-3-7320u-8gb-512gb-ssd-w-11-ohs-original-14-0-full-hd-1734012443853817426?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,""Laptop Asus Vivobook GO 14 - Ryzen 3 7320U 8GB 512GB SSD W 11 + OHS Original 14.0"""" Full HD"",Asus,,RYZEN 3 7320U,8,512,,14,9349000,,new,Agres ID Jakarta Utara,5.0,,False,,Jakarta Pusat,2026-08-27T12:20:22.477175,False,"
tokopedia,15898814283,https://www.tokopedia.com/decacom/laptop-asus-vivobook-go-14-e1404ga-i3-n305-8gb-256gb-512gb-w11-ohs-o365-14-0fhd-resmi-asus-1730617249439451103?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,LAPTOP ASUS VivoBook GO 14 E1404GA i3-N305 8GB 256GB/512GB W11+OHS+O365 14.0FHD RESMI ASUS,Asus,E1404GA,N305,8,,,,8463080,,new,Deca Computer,5.0,,False,,Jakarta Utara,2026-08-27T12:20:22.477242,False,
tokopedia,102590437216,https://www.tokopedia.com/nagamaspoins/laptop-tkdn-asus-expertbook-bg1409cva-s67150w-i7-1355u-16gb-512gb-w11-14fhd-asus-expertbook-b1-bg1409cva-s67150w-asus-bg1409cva-i7-1733290121287206588?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,Laptop TKDN ASUS ExpertBook BG1409CVA-S67150W i7 1355U 16GB 512GB W11 14FHD - ASUS EXPERTBOOK B1 BG1409CVA-S67150W - Asus BG1409CVA i7,Asus,BG1409CVA-S67150W,I7 1355U,16,,,9,14999000,,new,Naga Mas Computer Poins,5.0,,False,,Jakarta Selatan,2026-08-27T12:20:22.477311,False,
tokopedia,103590084343,https://www.tokopedia.com/gateway/acer-predator-helios-neo-16-core-i7-14700hx-gen-14-rtx-4050-ram-32gb-ssd-1tb-windows-11-ohs-layar-16-wuxga-180hz-1729800717379077557-1736552066544076213?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D2026082712201840008B9A5380FC1F3H5D%26src%3Dsearch,ASUS TUF GAMING F15 FX507ZC INTEL CORE I5 12500H RTX3050 32GB 1TB W11 15.6-INCH FHD 144HZ LAPTOP GAMING,Asus,FX507ZC,I5 12500H,32,,RTX3050,0,13629000,,new,Gateway Indonesia Comp,5.0,,False,,Jakarta Utara,2026-08-27T12:20:22.477442,False,
tokopedia,102107554946,https://www.tokopedia.com/rogonline/asus-zenbook-a14-ux3407-snapdragon-x-plus-x-126100-16gb-1tb-ssd-w-11-ohs-14-inch-1732223817158395111?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26src%3Dsearch,Asus Zenbook A14 UX3407 Snapdragon X Plus X 126100 16GB 2TB SSD Win 11 Office 14 FHD Laptop Iceland Gray dengan Smart Amp Technology dan Microphone Array - Audio,Asus,UX3407,SNAPDRAGON X PLUS X 126100 16GB 2TB SSD WIN 11 OFFICE 14 FHD LAPTOP ICELAND GRAY DENGAN SMART AMP TECHNOLOGY DAN MICROPHONE ARRAY - AUDIO,16,2048,,,17209000,,new,ROGZ Online,5.0,,False,,Jakarta Pusat,2026-08-27T12:21:27.139475,False,
tokopedia,102295919061,https://www.tokopedia.com/onestopgaming/bonus-pembelian-laptop-asus-zephyrus-1732579071312364802?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26src%3Dsearch,Bonus Pembelian Laptop Asus ROG Zephyrus,Asus,,,,,,,99500,,new,Onestop Gaming,5.0,,False,,Jakarta Pusat,2026-08-27T12:21:27.139548,True,price_far_below_market(<3500000)
"tokopedia,103754867914,https://www.tokopedia.com/gateway/asus-vivobook-s-14-oled-s5406sa-core-ultra-7-258v-32gb-1tb-ssd-14-wuxga-60hz-1732669099990549941-1737073632182764981?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26src%3Dsearch,""ASUS VIVOBOOK S 14 OLED S5406SA CORE ULTRA 7 258V 32GB 1TB SSD 14"""" WUXGA LAPTOP"",Asus,S5406SA,CORE ULTRA 7 258V,32,1024,,14,19069000,,new,Gateway Indonesia Comp,5.0,,False,,Jakarta Utara,2026-08-27T12:21:27.139697,False,"
tokopedia,102679629163,https://www.tokopedia.com/herlinacom/laptop-asus-vivobook-14-a1404vap-intel-core-i5-120u-ram-16gb-512gb-ssd-win-11-office-ohs-ori-14-0-full-hd-1733549305783682446?extParam=ivf%3Dtrue%26keyword%3Dlaptop+asus%26src%3Dsearch,Laptop Asus Vivobook 14 A1404VAP Intel Core i5 120U Ram 16Gb 512Gb Ssd Win 11 + Office Ohs Ori 14.0 Full HD,Asus,A1404VAP,,16,512,,,12209000,,new,Herlinacom,5.0,,False,,Depok,2026-08-27T12:21:27.139776,False,
tokopedia,103081408834,https://www.tokopedia.com/kanglaptop/asus-expertbook-pm1403cda-ryzen-5-150-16gb-512gb-w11-ohs-14-0-fhd-vips-1734510234392299337?extParam=ivf%3Dtrue%26keyword%3Dlaptop+asus%26src%3Dsearch,Laptop Asus ExpertBook P1 PM1403CDA Ryzen 5-150 16GB 512GB SSD 14.0 Inch FHD IPS Windows 11,Asus,PM1403CDA,M1,16,512,,14,12149000,,new,KangLaptop_NEW,5.0,,False,,Jakarta Selatan,2026-08-27T12:21:27.139845,False,
"tokopedia,103014250148,https://www.tokopedia.com/agres-id-bintaro/asus-vivobook-go-14-e1404fa-ryzen-3-7320u-8gb-512gb-ssd-fhd-14-0-anti-glare-windows-11-home-laptop-portabel-garansi-resmi-2-tahun-1734364115342821223?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26src%3Dsearch,""ASUS VivoBook Go 14 E1404FA Ryzen 3 7320U 8GB 512GB SSD FHD 14.0"""" Anti-glare Windows 11 Home Laptop Portabel Garansi Resmi 2 Tahun"",Asus,E1404FA,RYZEN 3 7320U,8,512,,14,9609000,,new,Agres ID Bintaro,5.0,,False,,Tangerang Selatan,2026-08-27T12:21:27.139910,False,"
"tokopedia,102098653177,https://www.tokopedia.com/agresidjakut/asus-tuf-a15-fa506ncr-amd-ryzen-7-7435hs-rtx3050-4gb-ram-16gb-512gb-windows-11-office-15-6-full-hd-144hz-ips-rgb-1732205943445096018?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26src%3Dsearch,""[LAPTOP] ASUS TUF A15 FA506NCG AMD RYZEN 7 7435HS RTX3050 4GB/ Ram 16GB 512GB Windows 11 + Office 15.6"""" Full HD 144Hz IPS RGB GARANSI RESMI"",Asus,FA506NCG,RYZEN 7 7435HS,16,,RTX3050,6,14219000,,new,Agres ID Jakarta Utara,5.0,,False,,Jakarta Pusat,2026-08-27T12:21:27.139980,False,"
